number,title,file
5555,Tape running direction,poster/5555-tape-running-direction.png
5556,Manual reverse,poster/5556-manual-reverse.png
5557,Auto reverse continuously,poster/5557-auto-reverse-continuously.png
5558,White balance,poster/5558-white-balance.png
5559,Two independent audio channels,poster/5559-two-independent-audio-channels.png
5560,Cable television distribution,poster/5560-cable-television-distribution.png
5561,Cassette,poster/5561-cassette.png
5562,Tape end,poster/5562-tape-end.png
5569,"Locking, general",poster/5569-locking-general.png
5570,Unlocking,poster/5570-unlocking.png
5572,Cable coiling,poster/5572-cable-coiling.png
5573,"Water tap, closed",poster/5573-water-tap-closed.png
5574,"Water tap, open",poster/5574-water-tap-open.png
5575,Filter cleaning / changing,poster/5575-filter-cleaning-changing.png
5576,Bell cancel,poster/5576-bell-cancel.png
5577,"Zone focus, very short distance",poster/5577-zone-focus-very-short-distance.png
5578,"Zone focus, short distance",poster/5578-zone-focus-short-distance.png
5579,"Zone focus, middle distance",poster/5579-zone-focus-middle-distance.png
5580,"Zone focus, long distance",poster/5580-zone-focus-long-distance.png
5581,Save; economize,poster/5581-save-economize.png
5582,Suitable for use in a bath or shower,poster/5582-suitable-for-use-in-a-bath-or-shower.png
5583,Short wash programme,poster/5583-short-wash-programme.png
5584,Laundry starch,poster/5584-laundry-starch.png
5585,Gentle spin dry,poster/5585-gentle-spin-dry.png
5586,Half load,poster/5586-half-load.png
5587,Lightly soiled,poster/5587-lightly-soiled.png
5588,Medium soiled,poster/5588-medium-soiled.png
5589,Heavily soiled,poster/5589-heavily-soiled.png
5594,Crease resisting,poster/5594-crease-resisting.png
5595,"Condensate collector, general",poster/5595-condensate-collector-general.png
5596,"Condensate collector, full",poster/5596-condensate-collector-full.png
5597,"Steam, low jet",poster/5597-steam-low-jet.png
5598,"Steam, medium jet",poster/5598-steam-medium-jet.png
5599,"Steam, high jet",poster/5599-steam-high-jet.png
5600,Smooth floor or surface,poster/5600-smooth-floor-or-surface.png
5601,"Carpet, general",poster/5601-carpet-general.png
5602,"Carpet, long pile",poster/5602-carpet-long-pile.png
5603,Upholstery,poster/5603-upholstery.png
5604,Curtains,poster/5604-curtains.png
5605,"Brush, extended",poster/5605-brush-extended.png
5606,"Brush, retracted",poster/5606-brush-retracted.png
5607,"Oven, general",poster/5607-oven-general.png
5608,"Oven, rotisserie",poster/5608-oven-rotisserie.png
5609,"Oven, grill",poster/5609-oven-grill.png
5610,"Oven, warm circulating air",poster/5610-oven-warm-circulating-air.png
5611,"Oven, warm air grill",poster/5611-oven-warm-air-grill.png
5612,"Oven, lower heating",poster/5612-oven-lower-heating.png
5613,"Oven, upper heating",poster/5613-oven-upper-heating.png
5614,"Oven, lower and upper heating",poster/5614-oven-lower-and-upper-heating.png
5615,"Oven, microwave",poster/5615-oven-microwave.png
5616,"Oven, microwave and turntable",poster/5616-oven-microwave-and-turntable.png
5617,"Oven, self-cleaning",poster/5617-oven-self-cleaning.png
5618,"Oven, automatic",poster/5618-oven-automatic.png
5619,"Oven, lighting",poster/5619-oven-lighting.png
5620,"Oven, defrosting position",poster/5620-oven-defrosting-position.png
5621,"Oven, thermometer",poster/5621-oven-thermometer.png
5622,"Stove, plate indicator",poster/5622-stove-plate-indicator.png
5623,"Door, closed",poster/5623-door-closed.png
5624,"Door, open",poster/5624-door-open.png
5625,"Intermediate rinsing, dish washers",poster/5625-intermediate-rinsing-dish-washers.png
5627,"Oven, warming",poster/5627-oven-warming.png
5628,"Functional movement, stepwise mode",poster/5628-functional-movement-stepwise-mode.png
5631,Three component video signal (qualifying symbol),poster/5631-three-component-video-signal-qualifying-symbol.png
5632,Three component video input/output,poster/5632-three-component-video-input-output.png
5633,Three component video input,poster/5633-three-component-video-input.png
5634,Three component video output,poster/5634-three-component-video-output.png
5635,Two component video input/output,poster/5635-two-component-video-input-output.png
5636,Two component video input,poster/5636-two-component-video-input.png
5637,Two component video,poster/5637-two-component-video.png
5638,Emergency stop,poster/5638-emergency-stop.png
5639,Rechargeable battery,poster/5639-rechargeable-battery.png
5640,"Main wash, dish washers",poster/5640-main-wash-dish-washers.png
5641,Suitable for covering,poster/5641-suitable-for-covering.png
5642,"Image intensifier, medium",poster/5642-image-intensifier-medium.png
5643,Zero line shift,poster/5643-zero-line-shift.png
5645,Correction of a region of interest,poster/5645-correction-of-a-region-of-interest.png
5646,Definition of a region of interest,poster/5646-definition-of-a-region-of-interest.png
5647,Display in cascade,poster/5647-display-in-cascade.png
5648,Display transfer,poster/5648-display-transfer.png
5649,"Limits, general",poster/5649-limits-general.png
5650,Adjustable upper limit,poster/5650-adjustable-upper-limit.png
5651,Adjustable lower limit,poster/5651-adjustable-lower-limit.png
5652,Baseline adjustment,poster/5652-baseline-adjustment.png
5653,Baseline reset to a determined value,poster/5653-baseline-reset-to-a-determined-value.png
5655,"Rotation around an axis, axial view",poster/5655-rotation-around-an-axis-axial-view.png
5656,"Rotation around an axis, side view",poster/5656-rotation-around-an-axis-side-view.png
5657,Mixing of substances,poster/5657-mixing-of-substances.png
5658,Distance measurement,poster/5658-distance-measurement.png
5659,"Start, test run",poster/5659-start-test-run.png
5661,Ready for transport,poster/5661-ready-for-transport.png
5662,Date,poster/5662-date.png
5663,Next person,poster/5663-next-person.png
5664,Person identification,poster/5664-person-identification.png
5665,Body weight,poster/5665-body-weight.png
5666,Body height,poster/5666-body-height.png
5667,Baby,poster/5667-baby.png
5668,Nurse,poster/5668-nurse.png
5669,Scintillation counter,poster/5669-scintillation-counter.png
5670,Scintillation counter with well,poster/5670-scintillation-counter-with-well.png
5671,Gamma camera,poster/5671-gamma-camera.png
5672,"Gamma camera, tilt",poster/5672-gamma-camera-tilt.png
5673,"Gamma camera, rotation",poster/5673-gamma-camera-rotation.png
5674,Movement of a patient support at normal speed,poster/5674-movement-of-a-patient-support-at-normal-speed.png
5675,Movement of a patient support at high speed,poster/5675-movement-of-a-patient-support-at-high-speed.png
5676,"Equipment for tomography, movement to start position",poster/5676-equipment-for-tomography-movement-to-start-position.png
5677,Floor standing X-ray source assembly with horizontal table,poster/5677-floor-standing-x-ray-source-assembly-with-horizontal-table.png
5678,Floor standing X-ray source assembly with tilting table,poster/5678-floor-standing-x-ray-source-assembly-with-tilting-table.png
5679,Ceiling suspended X-ray source assembly with horizontal table,poster/5679-ceiling-suspended-x-ray-source-assembly-with-horizontal-tabl.png
5680,Ceiling suspended X-ray source assembly with tilting table,poster/5680-ceiling-suspended-x-ray-source-assembly-with-tilting-table.png
5681,Equipment for tomography with tilting table,poster/5681-equipment-for-tomography-with-tilting-table.png
5683,"X-ray intensifying screen, low sensitivity",poster/5683-x-ray-intensifying-screen-low-sensitivity.png
5684,"X-ray intensifying screen, medium sensitivity",poster/5684-x-ray-intensifying-screen-medium-sensitivity.png
5685,"X-ray intensifying screen, high sensitivity",poster/5685-x-ray-intensifying-screen-high-sensitivity.png
5686,Stereo focal spot,poster/5686-stereo-focal-spot.png
5687,"Ultrasound image, general",poster/5687-ultrasound-image-general.png
5688,"Ultrasound image, dual- image",poster/5688-ultrasound-image-dual-image.png
5689,"Ultrasound image, field selection",poster/5689-ultrasound-image-field-selection.png
5690,"Ultrasound image, magnification",poster/5690-ultrasound-image-magnification.png
5691,"Ultrasound image, scan- line selection",poster/5691-ultrasound-image-scan-line-selection.png
5692,"Ultrasound image, image selection",poster/5692-ultrasound-image-image-selection.png
5693,"Ultrasound image, M mode",poster/5693-ultrasound-image-m-mode.png
5694,"Ultrasound image, B and M modes",poster/5694-ultrasound-image-b-and-m-modes.png
5695,"Ultrasound image, M speed",poster/5695-ultrasound-image-m-speed.png
5696,"Ultrasound image, pulsed Doppler mode",poster/5696-ultrasound-image-pulsed-doppler-mode.png
5697,"Ultrasound image, CW Doppler mode",poster/5697-ultrasound-image-cw-doppler-mode.png
5698,"Ultrasound image, measuring volume increase",poster/5698-ultrasound-image-measuring-volume-increase.png
5699,"Ultrasound image, measuring volume movement upwards",poster/5699-ultrasound-image-measuring-volume-movement-upwards.png
5700,"Ultrasound image, measuring volume movement downwards",poster/5700-ultrasound-image-measuring-volume-movement-downwards.png
5701,"Ultrasound image, measuring volume decrease",poster/5701-ultrasound-image-measuring-volume-decrease.png
5702,"Ultrasound image, positioning of the focus",poster/5702-ultrasound-image-positioning-of-the-focus.png
5707,Pencil probe,poster/5707-pencil-probe.png
5709,Probe for sector-shaped sound field,poster/5709-probe-for-sector-shaped-sound-field.png
5710,Linear or curved array probe,poster/5710-linear-or-curved-array-probe.png
5711,Probe for circular sound field,poster/5711-probe-for-circular-sound-field.png
5712,Variation of ultrasound energy,poster/5712-variation-of-ultrasound-energy.png
5713,Variation of scan depth,poster/5713-variation-of-scan-depth.png
5714,Variation of scan aperture,poster/5714-variation-of-scan-aperture.png
5715,"Ultrasound receiver, overall gain",poster/5715-ultrasound-receiver-overall-gain.png
5716,"Ultrasound receiver, near field gain",poster/5716-ultrasound-receiver-near-field-gain.png
5717,"Ultrasound receiver, start point depth compensation",poster/5717-ultrasound-receiver-start-point-depth-compensation.png
5718,"Ultrasound receiver, depth compensation",poster/5718-ultrasound-receiver-depth-compensation.png
5719,"Ultrasound receiver, far field gain",poster/5719-ultrasound-receiver-far-field-gain.png
5720,Image line density,poster/5720-image-line-density.png
5721,Dynamic range,poster/5721-dynamic-range.png
5722,Grey scale,poster/5722-grey-scale.png
5723,Edge enhancement,poster/5723-edge-enhancement.png
5725,Shockwave head,poster/5725-shockwave-head.png
5726,"Shockwave head, overtable position",poster/5726-shockwave-head-overtable-position.png
5727,"Shockwave head, undertable position",poster/5727-shockwave-head-undertable-position.png
5728,"Shockwave head, movement in the longitudinal direction",poster/5728-shockwave-head-movement-in-the-longitudinal-direction.png
5729,"Shockwave head, rotational movement",poster/5729-shockwave-head-rotational-movement.png
5730,"Shockwave head, target position",poster/5730-shockwave-head-target-position.png
5731,"Shockwave head, park position",poster/5731-shockwave-head-park-position.png
5732,"Shockwave head, decouple",poster/5732-shockwave-head-decouple.png
5733,"Shockwave head, couple",poster/5733-shockwave-head-couple.png
5734,"Shockwave head, therapy position left",poster/5734-shockwave-head-therapy-position-left.png
5735,"Shockwave head, therapy position right",poster/5735-shockwave-head-therapy-position-right.png
5736,Impulse,poster/5736-impulse.png
5737,Respiratory triggering,poster/5737-respiratory-triggering.png
5738,Alignment of the target position,poster/5738-alignment-of-the-target-position.png
5739,Driving to the target position,poster/5739-driving-to-the-target-position.png
5740,Electrode replacement position,poster/5740-electrode-replacement-position.png
5741,Respiratory mask,poster/5741-respiratory-mask.png
5742,Tracheal tube,poster/5742-tracheal-tube.png
5743,Laryngoscope,poster/5743-laryngoscope.png
5744,Ampule,poster/5744-ampule.png
5745,Hypodermic needle,poster/5745-hypodermic-needle.png
5746,Resuscitator,poster/5746-resuscitator.png
5747,Infusion bottle,poster/5747-infusion-bottle.png
5748,Surgical instrument,poster/5748-surgical-instrument.png
5749,Electrical cautery device,poster/5749-electrical-cautery-device.png
5750,"Radiation, infrared",poster/5750-radiation-infrared.png
5751,"Radiation, ultraviolet",poster/5751-radiation-ultraviolet.png
5752,Changing the line spacing,poster/5752-changing-the-line-spacing.png
5753,Digital indicator,poster/5753-digital-indicator.png
5754,Probe angulation,poster/5754-probe-angulation.png
5755,"Probe, longitudinal movement",poster/5755-probe-longitudinal-movement.png
5756,Probe in parking position,poster/5756-probe-in-parking-position.png
5757,,poster/5757-untitled.png
5765,Detector head in overtable position,poster/5765-detector-head-in-overtable-position.png
5766,Detector head in undertable position,poster/5766-detector-head-in-undertable-position.png
5767,Energy selective radiation multichannel measurement,poster/5767-energy-selective-radiation-multichannel-measurement.png
5768,Pixel averaging,poster/5768-pixel-averaging.png
5769,"Shockwave head, movement in lateral direction",poster/5769-shockwave-head-movement-in-lateral-direction.png
5770,Keypad,poster/5770-keypad.png
5771,"Electronic image, averaging",poster/5771-electronic-image-averaging.png
5772,"Electronic image, rotation",poster/5772-electronic-image-rotation.png
5773,"Television or video image, interlacing",poster/5773-television-or-video-image-interlacing.png
5774,Film blackening,poster/5774-film-blackening.png
5777,"Electrosurgery, electrode handle",poster/5777-electrosurgery-electrode-handle.png
5778,"Electrosurgery, one- button electrode handle",poster/5778-electrosurgery-one-button-electrode-handle.png
5779,"Electrosurgery, two- button electrode handle",poster/5779-electrosurgery-two-button-electrode-handle.png
5780,"Electrosurgery, cutting mode",poster/5780-electrosurgery-cutting-mode.png
5781,"Electrosurgery, blended cutting mode",poster/5781-electrosurgery-blended-cutting-mode.png
5782,"Electrosurgery, coagulation mode",poster/5782-electrosurgery-coagulation-mode.png
5783,"Electrosurgery, spray coagulation mode",poster/5783-electrosurgery-spray-coagulation-mode.png
5784,"Electrosurgery, bipolar coagulation mode",poster/5784-electrosurgery-bipolar-coagulation-mode.png
5785,Suitable for use in the tropics,poster/5785-suitable-for-use-in-the-tropics.png
5786,Suitable for use in the subtropics,poster/5786-suitable-for-use-in-the-subtropics.png
5788,"Displayed image, enlarged",poster/5788-displayed-image-enlarged.png
5789,"Displayed image, reduced",poster/5789-displayed-image-reduced.png
5791,Panning function,poster/5791-panning-function.png
5792,Enlargement of region of interest,poster/5792-enlargement-of-region-of-interest.png
5794,Image interchange,poster/5794-image-interchange.png
5795,ECG triggered display,poster/5795-ecg-triggered-display.png
5800,Split screen,poster/5800-split-screen.png
5802,Screen selection,poster/5802-screen-selection.png
5810,"Patient position, head/foot reversed",poster/5810-patient-position-head-foot-reversed.png
5811,"Patient position, supine",poster/5811-patient-position-supine.png
5812,"Patient position, prone",poster/5812-patient-position-prone.png
5814,"Patient position, left side",poster/5814-patient-position-left-side.png
5815,Next image series,poster/5815-next-image-series.png
5816,Previous image series,poster/5816-previous-image-series.png
5817,Exposure with contrast injection,poster/5817-exposure-with-contrast-injection.png
5818,"Beam limiting device, general preset",poster/5818-beam-limiting-device-general-preset.png
5819,"Beam limiting device, esophagus preset",poster/5819-beam-limiting-device-esophagus-preset.png
5820,"Beam limiting device, small field preset",poster/5820-beam-limiting-device-small-field-preset.png
5821,Selection of other bi-plane channel,poster/5821-selection-of-other-bi-plane-channel.png
5822,Manual movement,poster/5822-manual-movement.png
5823,Definition of start position of patient support movement,poster/5823-definition-of-start-position-of-patient-support-movement.png
5824,Movement of patient support to start position,poster/5824-movement-of-patient-support-to-start-position.png
5825,"Wedge, in / out movement",poster/5825-wedge-in-out-movement.png
5826,"Contour wedge, in / out movement",poster/5826-contour-wedge-in-out-movement.png
5827,"Central wedge, in / out movement",poster/5827-central-wedge-in-out-movement.png
5828,"Wedge, rotation",poster/5828-wedge-rotation.png
5829,"Central wedge, rotation",poster/5829-central-wedge-rotation.png
5830,"X-ray source, rotation around a horizontal axis",poster/5830-x-ray-source-rotation-around-a-horizontal-axis.png
5831,"X-ray source and image intensifier, combined rotation",poster/5831-x-ray-source-and-image-intensifier-combined-rotation.png
5832,"X-ray source and image intensifier, combined movement",poster/5832-x-ray-source-and-image-intensifier-combined-movement.png
5833,"X-ray source, rotation around its beam axis",poster/5833-x-ray-source-rotation-around-its-beam-axis.png
5840,Type B applied part,poster/5840-type-b-applied-part.png
5841,Defibrillation-proof type B applied part,poster/5841-defibrillation-proof-type-b-applied-part.png
5842,Multi-pulse,poster/5842-multi-pulse.png
5843,Target position,poster/5843-target-position.png
5844,Body temperature,poster/5844-body-temperature.png
5845,Inner diameter,poster/5845-inner-diameter.png
5846,Outer diameter,poster/5846-outer-diameter.png
5847,Trend,poster/5847-trend.png
5848,Probe rotation,poster/5848-probe-rotation.png
5849,Setup,poster/5849-setup.png
5850,Serial interface,poster/5850-serial-interface.png
5851,Printer connection; parallel interface,poster/5851-printer-connection-parallel-interface.png
5852,X-ray filter,poster/5852-x-ray-filter.png
5853,"Final rinsing, dish washers",poster/5853-final-rinsing-dish-washers.png
5854,Fast freeze; superfrost,poster/5854-fast-freeze-superfrost.png
5855,Minimum supply capacity,poster/5855-minimum-supply-capacity.png
5856,Pre-wash detergent,poster/5856-pre-wash-detergent.png
5857,Lamp test,poster/5857-lamp-test.png
5861,Next; to play next part,poster/5861-next-to-play-next-part.png
5862,Previous; to play previous part,poster/5862-previous-to-play-previous-part.png
5863,"Tune, high key",poster/5863-tune-high-key.png
5864,"Tune, low key",poster/5864-tune-low-key.png
5865,"Tune, normal key",poster/5865-tune-normal-key.png
5866,"Picture adjustment, tilt",poster/5866-picture-adjustment-tilt.png
5867,"Picture adjustment, skew",poster/5867-picture-adjustment-skew.png
5868,"Picture adjustment, horizontal keystone",poster/5868-picture-adjustment-horizontal-keystone.png
5869,"Picture adjustment, vertical keystone",poster/5869-picture-adjustment-vertical-keystone.png
5870,"Picture adjustment, horizontal pincushion",poster/5870-picture-adjustment-horizontal-pincushion.png
5871,"Picture adjustment, vertical pincushion",poster/5871-picture-adjustment-vertical-pincushion.png
5872,"Picture adjustment, horizontal bow",poster/5872-picture-adjustment-horizontal-bow.png
5873,"Picture adjustment, vertical bow",poster/5873-picture-adjustment-vertical-bow.png
5874,"Picture adjustment, rotation",poster/5874-picture-adjustment-rotation.png
5875,Optical focus,poster/5875-optical-focus.png
5876,Night portrait mode,poster/5876-night-portrait-mode.png
5877,Low light mode,poster/5877-low-light-mode.png
5879,Self-timer,poster/5879-self-timer.png
5880,World time,poster/5880-world-time.png
5881,Summer time,poster/5881-summer-time.png
5882,Sound and language selection,poster/5882-sound-and-language-selection.png
5883,Camera position selection,poster/5883-camera-position-selection.png
5884,Memory disk,poster/5884-memory-disk.png
5885,Still camera,poster/5885-still-camera.png
5886,"Image display, basic setting",poster/5886-image-display-basic-setting.png
5887,Camera recorder,poster/5887-camera-recorder.png
5888,Transfer marked images,poster/5888-transfer-marked-images.png
5889,Marking of an image,poster/5889-marking-of-an-image.png
5890,Store displayed image,poster/5890-store-displayed-image.png
5892,Transfer image,poster/5892-transfer-image.png
5893,"Electronic shutters, close",poster/5893-electronic-shutters-close.png
5894,"Electronic shutters, open",poster/5894-electronic-shutters-open.png
5895,Ergometer,poster/5895-ergometer.png
5896,Optical conductor lighting,poster/5896-optical-conductor-lighting.png
5897,"Floor stand, horizontal adjustment",poster/5897-floor-stand-horizontal-adjustment.png
5913,Handheld microphone,poster/5913-handheld-microphone.png
5914,Emergency warning reception mode,poster/5914-emergency-warning-reception-mode.png
5915,"Booth, language laboratory",poster/5915-booth-language-laboratory.png
5916,Pair of students,poster/5916-pair-of-students.png
5917,Single frame shot,poster/5917-single-frame-shot.png
5918,Lighting with reflector,poster/5918-lighting-with-reflector.png
5920,"Position, centre front",poster/5920-position-centre-front.png
5921,"Position, centre rear",poster/5921-position-centre-rear.png
5922,"Position, centre",poster/5922-position-centre.png
5923,"Position, left front",poster/5923-position-left-front.png
5924,"Position, left rear",poster/5924-position-left-rear.png
5925,"Position, left",poster/5925-position-left.png
5926,Polarity of d.c. power connector,poster/5926-polarity-of-d-c-power-connector.png
5927,Fast shutter speed mode; sports mode,poster/5927-fast-shutter-speed-mode-sports-mode.png
5928,"Wide-screen (16:9), normal mode",poster/5928-wide-screen-16-9-normal-mode.png
5929,"Wide-screen (16:9), selection of picture mode",poster/5929-wide-screen-16-9-selection-of-picture-mode.png
5930,"Wide-screen (16:9), full picture mode",poster/5930-wide-screen-16-9-full-picture-mode.png
5931,"Wide-screen (16:9), horizontal zoom mode",poster/5931-wide-screen-16-9-horizontal-zoom-mode.png
5932,"Wide-screen (16:9), zoom mode",poster/5932-wide-screen-16-9-zoom-mode.png
5933,"Wide-screen (16:9), zoom in/out",poster/5933-wide-screen-16-9-zoom-in-out.png
5934,"Wide-screen (16:9), picture enlarge mode",poster/5934-wide-screen-16-9-picture-enlarge-mode.png
5935,Motorized cleaning head for water suction cleaning,poster/5935-motorized-cleaning-head-for-water-suction-cleaning.png
5937,Cardiac pacemaker; implantable cardioverter defibrillator,poster/5937-cardiac-pacemaker-implantable-cardioverter-defibrillator.png
5938,"Communication, infrared",poster/5938-communication-infrared.png
5939,Power supply type of electric device,poster/5939-power-supply-type-of-electric-device.png
5941,"Auto-transformer, general",poster/5941-auto-transformer-general.png
5942,"Auto-transformer, non- short-circuit proof",poster/5942-auto-transformer-non-short-circuit-proof.png
5943,"Auto-transformer, short- circuit proof",poster/5943-auto-transformer-short-circuit-proof.png
5944,"Isolating transformer, non- short-circuit proof",poster/5944-isolating-transformer-non-short-circuit-proof.png
5945,"Isolating transformer, short- circuit proof",poster/5945-isolating-transformer-short-circuit-proof.png
5946,"Safety isolating transformer, non-short- circuit proof",poster/5946-safety-isolating-transformer-non-short-circuit-proof.png
5947,"Safety isolating transformer, short- circuit proof",poster/5947-safety-isolating-transformer-short-circuit-proof.png
5948,"Perturbation attenuation isolating transformer, general",poster/5948-perturbation-attenuation-isolating-transformer-general.png
5949,"Perturbation attenuation isolating transformer, short-circuit proof",poster/5949-perturbation-attenuation-isolating-transformer-short-circuit.png
5950,"Small reactor, general",poster/5950-small-reactor-general.png
5951,"Small reactor, non- overload proof",poster/5951-small-reactor-non-overload-proof.png
5952,"Small reactor, overload proof",poster/5952-small-reactor-overload-proof.png
5953,"Transformer for Class III handlamps, short-circuit proof",poster/5953-transformer-for-class-iii-handlamps-short-circuit-proof.png
5954,"Colour temperature, fluorescent lamp",poster/5954-colour-temperature-fluorescent-lamp.png
5955,"Colour temperature, cloudy/rainy",poster/5955-colour-temperature-cloudy-rainy.png
5956,"Colour temperature, sunrise/sunset",poster/5956-colour-temperature-sunrise-sunset.png
5957,For indoor use only,poster/5957-for-indoor-use-only.png
5958,"Radiodiagnostic C-arm, angulation",poster/5958-radiodiagnostic-c-arm-angulation.png
5959,"X-ray source to image intensifier distance, increase",poster/5959-x-ray-source-to-image-intensifier-distance-increase.png
5960,"X-ray source to image intensifier distance, decrease",poster/5960-x-ray-source-to-image-intensifier-distance-decrease.png
5961,"X-ray source to image intensifier, centering",poster/5961-x-ray-source-to-image-intensifier-centering.png
5962,"Image intensifier, rotation around a horizontal axis",poster/5962-image-intensifier-rotation-around-a-horizontal-axis.png
5963,"X-ray source, lateral movement",poster/5963-x-ray-source-lateral-movement.png
5964,"X-ray source, longitudinal movement",poster/5964-x-ray-source-longitudinal-movement.png
5965,"X-ray source, vertical movement",poster/5965-x-ray-source-vertical-movement.png
5966,"Patient support, patient transfer position",poster/5966-patient-support-patient-transfer-position.png
5967,"Gantry, tilt",poster/5967-gantry-tilt.png
5968,Perturbation attenuation safety isolating transformer,poster/5968-perturbation-attenuation-safety-isolating-transformer.png
5969,"Perturbation attenuation safety isolating transformer, short- circuit proof",poster/5969-perturbation-attenuation-safety-isolating-transformer-short-.png
5970,Frequency converter,poster/5970-frequency-converter.png
5971,"Transformer for Class III handlamps, non- short-circuit proof",poster/5971-transformer-for-class-iii-handlamps-non-short-circuit-proof.png
5972,"Isolating transformer for the supply of medical locations, non-short- circuit proof",poster/5972-isolating-transformer-for-the-supply-of-medical-locations-no.png
5973,Mirror contact,poster/5973-mirror-contact.png
5974,Devices for connection of fixed luminaires; DCL,poster/5974-devices-for-connection-of-fixed-luminaires-dcl.png
5975,"Electronic image, general",poster/5975-electronic-image-general.png
5976,"X-ray image receptor, radiographic",poster/5976-x-ray-image-receptor-radiographic.png
5977,"X-ray image receptor, radioscopic",poster/5977-x-ray-image-receptor-radioscopic.png
5978,"X-ray image receptor, changer",poster/5978-x-ray-image-receptor-changer.png
5979,"X-ray cassette, freely positioned",poster/5979-x-ray-cassette-freely-positioned.png
5980,"Indirect radiography, digital",poster/5980-indirect-radiography-digital.png
5981,"Radioscopy, pulsed",poster/5981-radioscopy-pulsed.png
5982,"X-ray field, not limited by shutters",poster/5982-x-ray-field-not-limited-by-shutters.png
5983,"Radiodiagnostic compression device, no pressure applied",poster/5983-radiodiagnostic-compression-device-no-pressure-applied.png
5984,"Radiodiagnostic automatic control system, field selection",poster/5984-radiodiagnostic-automatic-control-system-field-selection.png
5985,Determination of radiography settings from radioscopy,poster/5985-determination-of-radiography-settings-from-radioscopy.png
5986,Disc media; optical disc; compact disc (CD),poster/5986-disc-media-optical-disc-compact-disc-cd.png
5987,Hard disk,poster/5987-hard-disk.png
5988,Computer network,poster/5988-computer-network.png
5989,Telephone line,poster/5989-telephone-line.png
5990,Mouse,poster/5990-mouse.png
5991,Keyboard,poster/5991-keyboard.png
5992,"Locking, numerals; num-lock",poster/5992-locking-numerals-num-lock.png
5993,"Locking, capitals; caps-lock",poster/5993-locking-capitals-caps-lock.png
5994,"Locking, scroll; scroll lock",poster/5994-locking-scroll-scroll-lock.png
5995,Do not immerse in any liquid,poster/5995-do-not-immerse-in-any-liquid.png
5997,"Message, general",poster/5997-message-general.png
5998,"Message, confidential",poster/5998-message-confidential.png
5999,"Telephone, ringing",poster/5999-telephone-ringing.png
6000,On-hook dialling,poster/6000-on-hook-dialling.png
6001,Internal call,poster/6001-internal-call.png
6002,External call,poster/6002-external-call.png
6003,Stamping,poster/6003-stamping.png
6004,Door-phone,poster/6004-door-phone.png
6005,Pulse background,poster/6005-pulse-background.png
6006,Pulse peak,poster/6006-pulse-peak.png
6007,Hot start,poster/6007-hot-start.png
6008,"Slope, increasing",poster/6008-slope-increasing.png
6009,"Slope, decreasing",poster/6009-slope-decreasing.png
6010,"Construction site, general",poster/6010-construction-site-general.png
6011,"Constant voltage separating transformer, general",poster/6011-constant-voltage-separating-transformer-general.png
6012,"Constant voltage isolating transformer, general",poster/6012-constant-voltage-isolating-transformer-general.png
6013,"Constant voltage safety isolating transformer, general",poster/6013-constant-voltage-safety-isolating-transformer-general.png
6014,"Variable separating transformer, general",poster/6014-variable-separating-transformer-general.png
6015,"Variable isolating transformer, general",poster/6015-variable-isolating-transformer-general.png
6016,"Variable safety isolating transformer, general",poster/6016-variable-safety-isolating-transformer-general.png
6017,"Constant voltage auto- transformer, general",poster/6017-constant-voltage-auto-transformer-general.png
6018,"Variable auto- transformer, general",poster/6018-variable-auto-transformer-general.png
6019,Vibration,poster/6019-vibration.png
6020,"Variability, rotational adjustment with maximum step",poster/6020-variability-rotational-adjustment-with-maximum-step.png
6021,"Electronic image, cancel",poster/6021-electronic-image-cancel.png
6022,"Mouse, left click",poster/6022-mouse-left-click.png
6023,Electronic programme guide; EPG,poster/6023-electronic-programme-guide-epg.png
6024,Inlet for liquid; input for liquid,poster/6024-inlet-for-liquid-input-for-liquid.png
6025,Outlet for liquid; output for liquid,poster/6025-outlet-for-liquid-output-for-liquid.png
6026,Inlet for gas; input for gas,poster/6026-inlet-for-gas-input-for-gas.png
6027,Outlet for gas; output for gas,poster/6027-outlet-for-gas-output-for-gas.png
6028,Display brilliance,poster/6028-display-brilliance.png
6029,Scale panel illumination,poster/6029-scale-panel-illumination.png
6030,"Self-shielded lamp, general",poster/6030-self-shielded-lamp-general.png
6031,Distance from water level,poster/6031-distance-from-water-level.png
6032,Do not connect to protective earth; do not connect to protective ground,poster/6032-do-not-connect-to-protective-earth-do-not-connect-to-protect.png
6033,Do not remove battery,poster/6033-do-not-remove-battery.png
6034,Rough service luminaires,poster/6034-rough-service-luminaires.png
6036,"Control transformer, fail- safe",poster/6036-control-transformer-fail-safe.png
6037,"Control transformer, non-short-circuit proof",poster/6037-control-transformer-non-short-circuit-proof.png
6038,"Control transformer, short-circuit proof",poster/6038-control-transformer-short-circuit-proof.png
6039,Flames kept away,poster/6039-flames-kept-away.png
6040,"Ultraviolet radiation, instructional safeguard",poster/6040-ultraviolet-radiation-instructional-safeguard.png
6041,"Visible radiation, instructional safeguard",poster/6041-visible-radiation-instructional-safeguard.png
6042,"Caution, risk of electric shock",poster/6042-caution-risk-of-electric-shock.png
6043,"Caution, sharp edges",poster/6043-caution-sharp-edges.png
6044,"Caution, avoid listening at high volume levels for long periods",poster/6044-caution-avoid-listening-at-high-volume-levels-for-long-perio.png
